web-scraper-order,web-scraper-start-url,Date,Tourist_Home_Location,Scrape_Tagline,Scrape_Review_Text
"1733311954-66","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2810-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 7 February 2012","Shimla, India","Longest Pedestrian of the world","Yes thats write, if you walk all the way you would walk approx 7kms and won't find any vehicle interrupting you or honking (strange to think of it in India). Its the only place you can shop some thing nice and original in Simla. It also gives a nice place to hang out and rendezvous for people of Simla. I still remember I never use to miss the saturday crowd as it use the be the youth hangout evening and you would meet every Tom, Dick and Harry on the Mall."
"1733311954-67","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2810-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 7 February 2012","chandigarh","Not very impressed with Mall road","Not very impressed with Mall road.. there is lots of hype around it!"
"1733311954-68","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2810-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 7 February 2012","Chandigarh, India","""Attrection Point""","When me and my friends were arrived in Shimla through train. As we all know that Mall Road is the Main Street in Shimla. We all decided to visit there. And then we have take some ice creams and starts moving on the mall road. The Mall Road in Simla is one of the busiest commercial area.Entry of vehicles was banned though cycle rickshaws were allowed. It has been built in a very strategic and planned way. So there was No pollution. We love to take a walk there."
"1733311963-69","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2800-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 10 March 2012","Waitara, Australia","Beautiful and historic Mall Road","Lots to see and do on the Mall Rd in Shimla.  From historic English buildings, to bustling markets, to monkeys swinging from the shop awnings, Shimla was a highlight of our Indian trip.  One restaurant we ate at was 'Nalini' with very good food.  It didn't look much from the outside but the service was excellent and they made sure the food wasn't too spicy for us Aussies :)"
"1733311963-70","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2800-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 9 March 2012","Mumbai","Crowded shopping road","The infamous Mall in Shimla is reached by a series of lifts, costing eight rupees one way. Vehicles are not allowed, which is a blessing. The Christ church on the Ridge is beautiful. The rest of the Mall is too crowded with people and shops."
"1733311963-71","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2800-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 March 2012","Essex","seedy","poor shops very down-market tatty signage spoils it .The shops need control to produce a mall that is worthy of Shimla."
"1733311963-72","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2800-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 March 2012","Jersey, UK","High altitude India","The Mall is the main shopping street in Shimla. Usual tourist shops plus some bigger brand stores - I saw a Tommy Halfinger store and other brand names were available.  Great for people watching as there is a wide range of people of different nationalities, cultural backgrounds and social classes."
"1733311963-73","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2800-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 5 March 2012","Shimla, India","The Mall, Shimla","Mall Road Shimla is distinct from other cities due to its uniqueness of no-traffic zone from Britishers time. Buildings like Municipal Corporation, Gaiety theater etc. are best example of great architect."
"1733311963-74","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2800-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 4 March 2012","New Delhi, India","Crowded and jaded","There is no charm to this much hyped spot and one is at a loss about what to do after one has munched on a softy and looked at nervous children riding ponies. You are lucky if you can grab a place to sit on a bench."
"1733311963-75","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2800-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 1 March 2012","Canada","A flash from the past","The Mall was the main street of Simla the British Raj's summer capital. Many of the buildings remain and some have been restored. The Gaity Opera House and Old Town Hall are spectacular. The Old Post Office, Library and Christ Church are also intact and so it is an interesting walk. These buildings are on the part called the Ridge but it actually extends several kilometers."
"1733311963-76","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2800-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 27 February 2012","Bengaluru, India","the Mall is a good place to get a rounded view of the Shimla ""culture"".","Shops: Good
Eateries: Average
Cleanliness: Needs improvement!"
"1733311963-77","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2800-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 23 February 2012","mumbai","its normal road with good seating arrangements on sides","all good showrooms, banks, ATM, restaurants, shopping areas, movie theater are available here"
"1733311963-78","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2800-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 22 February 2012","Pretoria, South Africa","Great evening!","We spend a memorable evening on the famous Mall in Shimla. It was all hustle and bustle with beautiful views over Shimla town and the Himalayas. The shops on the streets below the Mall were great as well as having some of the best street food we enjoyed in India. It was a memorable night!"
"1733311971-79","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2790-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 16 April 2012","Hyderabad","Good place to Shop","Good place to Buy pashmina (After kashmir of course). Dont get fooled by the other self proclaimed Himachal tourism shops, they might be fake. Mall road gives you a lot of options for shopping and dinning. Try the fruit market towards the end of the mall. The Luchha tokri chat is a must try."
"1733311971-80","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2790-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 14 April 2012","Exeter, UK","Must See","The upper mall is more touristy, the Gaiety Theatre is a must. Also, take the lift down to the lower mall and amble through the local market stalls.... it's brilliant"
"1733311971-81","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2790-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 9 April 2012","New Delhi, India","Great place to Shop and Walk","Its a USP of Shimla, where you can walk and shop and EAT.."
"1733311971-82","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2790-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 8 April 2012","New Delhi, India","A neat place","The mall is very neat with zero littering. It is expensive to litter as they have stringent fines. No vehicular traffic as it is a completely no vehicles zone. All big brand with good deals. Lots of restaurants and bakeries. With everyone at leisure it is a fantastic place to be all through the day."
"1733311971-83","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2790-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 6 April 2012","Mississauga, Ontario","The Mall is the Place to See in Shimla","Wonderful pedestrian only shopping and dining street...leads up to the top of a hill with great views of Shimla"
"1733311971-84","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2790-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 2 April 2012","New Delhi, India","place to be in shimla","A very happening place, my child enjoyed everything the soap bubbles, big balloons, horse riding and hot tomato cream soup. Shopping was something we elders enjoyed here with freshly baked pastries at the end of the road."
"1733311971-85","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2790-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 2 April 2012","Mumbai, India","A strict OK rating","All products you get at The Mall are similar to what you would get in all metros around the country. Unnecessarily costly! Too crowded!! Only thing you get nice there is Strawberry - really big and sweet!! Strawberries are available at the start of the mall road itself."
"1733311971-86","https://www.tripadvisor.in/Attraction_Review-g304552-d319704-Reviews-or2790-The_Mall-Shimla_Shimla_District_Himachal_Pradesh.html","Written 1 April 2012","69 contributions","U feel like you are in some european streets","so clean and maintained. No vehicles allowed to streets, and no litterings seen anywhere."
